Key,English,French,German,Italian,Portuguese,Spanish,Russian,Japanese,Chinese
DLG_INDRAAPOCALYPSE_1,"I still want my body back, asshole.","Rends-moi mon corps, ordure.","Ich will immer noch meinen Körper zurück, Arschloch.","Vorrei il mio corpo indietro, stronza.","Eu quero meu corpo de volta, imbecil.","Aún quiero recuperar mi cuerpo, hija de...","Я все еще хочу вернуть свое тело, тварь.",私の身体を返せ、クソ野郎。,贱人，交出我的身体。
DLG_INDRAAPOCALYPSE_3,What makes you think you deserve it?,Qu'est-ce qui te fait croire que tu le mérites ?,"Wie kommst du darauf, dass du ihn verdient hast?",Cosa ti fa pensare di mertiarlo?,E o que faz você pensar que merece?,¿Qué te hace pensar que lo mereces?,"Почему ты думаешь, что ты его заслуживаешь?",あなたは自分がこの身体にふさわしいと本気で思ってるの？,你有什么资格要回这副身体？
DLG_INDRAAPOCALYPSE_4,Leaving Samara like that... how could you?,Abandonner Samara comme ça... Comment as-tu pu faire ça ?,Samara einfach so zu verlassen ... wie konntest du nur?,Abbandonare Samara in quel modo… come hai potuto?,Abandonar Samara daquele jeito... como você pôde?,¿Cómo pudiste dejar así a Samara?,Оставила Самару вот так... как ты могла?,"あんな風にサマーラのことを
放っておいて…
そんなことが言える資格があるとでも？",那么狠心……就那样弃萨玛拉而去？
DLG_INDRAAPOCALYPSE_5,... the hell? ... you remember that?,"... Hein, quoi ?! ... Tu t'en souviens ?",... Zum Teufel? Daran erinnerst du dich?,…che diavolo…? Come fai a ricordarlo?,...o quê? ...você se lembra daquilo?,¿Pero qué...? ¿Recuerdas... eso?,...что? ...ты это помнишь?,…今何て？…なぜそんなことを？,……什么？……你能回忆起那些事情？
DLG_INDRAAPOCALYPSE_6,"I have more than just your body now. The truth is, I can hardly stand being you.","Je possède bien plus que ton simple corps, à présent. Pour tout te dire, j'ai du mal à supporter d'être toi.","Ich habe jetzt mehr als nur deinen Körper. Die Wahrheit ist, ich kann es kaum ertragen, du zu sein.",Non ho preso possesso solo del tuo corpo. La verità è che sopporto a stento di essere te.,"Eu possuo mais do que apenas o seu corpo agora. Para dizer a verdade, eu não suporto ser você.",Ahora tengo más que tu cuerpo. La verdad es que detesto ser tú.,"У меня теперь не только твое тело. Правда в том, что я почти не могу быть тобой.","今、私が持っているものは
あなたの身体だけじゃないのよ。
正直あなたでいるのは
とてもじゃないけど耐えられないわ。",我现在拥有的可不止你的身体。其实你的记忆让我非常痛苦。
DLG_INDRAAPOCALYPSE_8,In point of fact: I expect killing you to be most therapeutic!,En réalité : J'imagine que te tuer sera des plus cathartique !,"Um genau zu sein: Ich erwarte, dass es höchst therapeutisch ist, dich zu töten!",Per dirla tutta: mi aspetto che ucciderti si rilevi estremamente terapeutico!,"Na verdade, espero que matar você seja uma ótima terapia.","De hecho, ¡imagino que matarte será de lo más terapéutico!","Скажу честно: думаю, убить тебя будет для меня крайне успокоительно.","だからあなたを殺してラクになれるか
どうか試してみようかしら！",我觉得杀了你，应该能够消除这种痛苦！
DLG_INDRAAPOCALYPSE2_0,"You're just going to keep coming back, aren't you?","Tu comptes revenir encore et encore, n'est-ce pas ?","Du wirst einfach immer wieder zurückkommen, nicht wahr?","Continuerai a tornare, non è così?","Você cai continuar voltando, não vai?","Vas a seguir volviendo, ¿verdad?","Ты же так и будешь возвращаться, да?","そうやって何度もしつこく
自分の身体を取り戻しに
来るつもり？",死缠烂打，没完没了了，是不是？
DLG_INDRAAPOCALYPSE2_1,You say that like I was given a choice.,Tu dis ça comme si j'avais le choix.,"Du sagst das, als hätte ich eine Wahl gehabt.",Parli come se avessi altra scelta.,Como se eu tivesse escolha.,Lo dices como si tuviera opción.,"Ты так говоришь, будто бы у меня был выбор.","その言い方だと、私の方に
選択権があるみたいだわよ。",你这话说得好像这件事情我有得选一样。
DLG_INDRAAPOCALYPSE2_2,"I'm not finished yet. Once I have the Siuna, I will end you for good.","Je n'ai pas encore terminé. Quand j'aurai les Suina, j'en finirai avec toi une bonne fois pour toutes.","Ich bin noch nicht fertig. Sobald ich die Siuna habe, werde ich dich ein für alle Mal vernichten.","Non ho ancora finito. Una volta che avrò il Siuna, ti finirò una volta e per tutte.","Eu ainda não terminei. Quando eu tiver a Siuna, acabarei com vocês de uma vez por todas.","Aún no terminamos. Cuando tenga la siuna, acabaré contigo de una vez por todas.","Я еще не закончила. Я покончу с тобой раз и навсегда, как только заполучу Сиуну.","まだ終わりじゃない。
私がシウナを手に入れれば、
あなたなんて一巻の終わりよ。",我跟你没完，等我有了休纳，就会将你斩草除根。
DLG_INDRAAPOCALYPSE3_0,"Ptah, this body is as useless as the soul that went with it. Nothing the Siuna won't remedy.","Bah, ce corps est aussi inutile que l'âme qui l'accompagne. Rien que les Siuna ne pourront rectifier.","Pah, dieser Körper ist so nutzlos wie die Seele, die mit ihm einherging. Nichts, was die Siuna nicht beheben könnten.","Bah, questo corpo è inutile come l'anima che vi era dentro. Nulla a cui il Siuna non possa rimediare.","Ptah, esse corpo é tão inútil quanto a alma que veio com ele. Nada que a Siuna não resolva.","Pff, este cuerpo es tan inútil como el alma que lo habitaba. Nada que la siuna no pueda remediar.","Ха, это тело так же бесполезно, как и его душа. Сиуна сможет и это исправить.","この身体も、中にある魂と
同じで全くの足手まとい。
シウナの力を使ったとしても
どうしようもないわ。",呸，你的灵魂和这具肉体同样一无是处，不过休纳可以补救一切。
DLG_INDRAAPOCALYPSE4_0,Is a part of my mind still alive inside her? This is very bad.,Une partie de mon esprit vit encore en elle ? Ça craint...,Ist ein Teil meines Geistes noch in ihr lebendig? Das ist sehr schlecht.,Una parte della mia mente vive ancora dentro di lei? Non va per niente bene.,Uma parte da minha mente ainda vive dentro dela? Isso é muito ruim.,¿Acaso hay una parte de mi mente dentro suyo? Esto está muy mal.,Часть моего разума осталась в моем теле? Это очень плохо.,"私の精神の一部がまだ
あの身体に残っていたのね？
居心地が悪いのも当然だわ。",所以我还有一部分心智活在她的体内？这下麻烦可大了。
DLG_INDRAAPOCALYPSE4_1,What did she mean about ... Samara?,Que voulait-elle dire concernant... Samara ?,Was hat sie gemeint mit ... Samara?,Cosa intendeva quando parlava di… Samara?,O que ela quis dizer sobre... Samara?,¿Qué quiso decir con lo de... Samara?,"Что она имела в виду, когда говорила о... Самаре?","アマシラーマが言っていた…
サマーラって？",她刚才说萨玛拉……什么意思？
DLG_INDRAAPOCALYPSE4_3,It was long ago ... I was far away for business all the time.,C'était il y a si longtemps... J'étais constamment en voyage d'affaires.,Es ist lange her ... Ich war die ganze Zeit geschäftlich weit weg.,È successo molto tempo fa… ero continuamente fuori per affari.,"Foi há muito tempo... Eu estava longe o tempo todo, tratando de coisas.","Fue hace mucho tiempo... En esa época, yo vivía viajando por el trabajo.",Так давно это было... Я постоянно была в разъездах по работе.,"昔の話よ…私の頭はビジネスの
ことばかりで、それ以外の全て
のことに距離を置いていたの。",很久之前的事情了……我当时总是到处出差，不沾家。
DLG_INDRAAPOCALYPSE4_5,I should have been more of a mother to her.,"J'aurais dû être plus présente, j'aurais dû être une mère pour elle.",Ich hätte mehr eine Mutter für sie sein sollen.,Avrei dovuto essere una madre migliore per lei.,Eu devia ter sido mais como uma mãe para ela.,Tendría que haber sido una mejor madre para ella.,Мне нужно было больше заботиться о ней как мать.,"サマーラにはもっと母親らしく
接してあげるべきだった。",我这个母亲做得很不称职。
DLG_INDRAAPOCALYPSE4_14,"... she left in her teens, and I haven't seen her since.",... Elle est partie à l'adolescence. Je ne l'ai pas revue depuis.,... Sie ging als Teenager und ich habe sie seitdem nicht mehr gesehen.,"…se ne andò quando era adolescente, e da allora non l'ho mai più vista.","...ela foi embora quando era adolescente, eu nunca mais a vi desde então.",Se fue en su adolescencia... y nunca más la vi.,...она ушла от меня еще подростком. С тех пор я больше ее не видела.,"…娘は十代の時に出ていった。
それからずっと会っていない。",……她还没成年就离家出走了，之后就再也没见过她。
DLG_INDRAAPOCALYPSE4_7,Oh. I'm sorry.,Oh. Excuse-moi...,Oh. Das tut mir leid.,Oh. Mi spiace.,Oh. Eu lamento.,Ah... Lo siento.,Ах. Мне жаль.,そんなことがあったんだ…,噢，怎么会这样……
DLG_INDRAAPOCALYPSE4_8,My parents were always off fighting in the war.,"Mes parents devaient toujours se battre, pendant la guerre.",Meine Eltern waren immer unterwegs und kämpften im Krieg.,"I miei genitori erano sempre via a combattere, in guerra.","Meus pais sempre estavam fora, lutando na guerra.",Mis padres se fueron a combatir a la guerra.,"Мои родители только и делали, что сражались на войне.","ぼくの親は戦争で戦うために
いつもそばにはいなかった。",我父母从前常年外出打仗。
DLG_INDRAAPOCALYPSE4_15,"Before I became like this, I mean.","Enfin, avant que je devienne comme ça, je veux dire...","Bevor ich so wurde, meine ich.","Prima che diventassi così, intendo.","Digo, antes de eu me tornar isso.","Antes de convertirme en esto, digo.","До того, как я стал таким, конечно.",ぼくがこうになる前だけど。,我变成这样之前。
DLG_INDRAAPOCALYPSE4_16,It was just me and my sister. But we understood.,"Il n'y avait que ma sœur et moi. Mais, on comprenait.",Es gab nur mich und meine Schwester. Aber wir haben es verstanden.,C'eravamo solo io e mia sorella. Ma capivamo.,Era só eu e minha irmã. Mas nós entendíamos.,Solo quedamos mi hermana y yo. Pero lo entendimos.,Мы с сестрой были одни. Но мы понимали.,"いつもぼくとお姉ちゃん
のふたりだけ。でもこれは
仕方が無いって分かってた。",我和姐姐相依为命，但我们理解父母的辛苦。
DLG_INDRAAPOCALYPSE4_9,"It is messed up what happened to you, kid.","C'est terrible ce qui t'est arrivé, petit.","Es ist schlimm, was mit dir passiert ist, Kleines.","Quello che ti è successo è veramente tremendo, piccolo.","É uma droga o que aconteceu com você, criança.","Lo que te pasó es un horror, niño.","Жизнь тебя потрепала, парень.","家族を引き裂かれて
辛い思いをしてきたのね。",孩子，你也很不容易。
DLG_INDRAAPOCALYPSE4_10,"Maybe after I get back home, we can do something about it.","Peut-être que quand je serai rentrée chez moi, on pourra trouver une solution.","Vielleicht können wir, wenn ich wieder zu Hause bin, etwas dagegen tun.","Forse quando riuscirò a tornare a casa, potremo fare qualcosa a riguardo.",Talvez depois que eu voltar para casa poderemos fazer algo quanto a isso.,Quizás podamos hacer algo al respecto una vez que haya vuelto a casa.,"Может, мы сможем это исправить, когда вернемся домой.","私が元の世界に戻った後なら、
多分、私たちで何かを始められるわ。",等我回到家，我们可以想个办法。
DLG_INDRAAPOCALYPSE4_11,"I don't know if that's possible, but thank you.","Je ne sais pas si c'est possible, mais merci.","Ich weiß nicht, ob das möglich ist, aber ich danke dir.","Non credo proprio che sia possibile, ma ti ringrazio.","Não sei se isso será possível, mas agradeço.","No sé si será posible, pero gracias.","Не знаю, возможно ли это, но спасибо.","始められるかどうかなんて
分からないけど、ありがとう。",我不知道有没有办法，不过谢谢你的好意。
DLG_ORACLETERMINAL2_0,"Wielder. It is I, the Lamassu.","Héraldesse. C'est moi, le Lamassu.","Träger. Ich bin es, der Lamassu.","Portatore. Sono io, il Lamassu.","Portadora. Sou eu, Lamassu.","Canalizadora. Soy yo, la Lamassu.","Владелица. Это я, Ламассу.","行使者よ、私です。
ラマッスです。",持者，是我，拉玛苏。
DLG_ORACLETERMINAL2_1,I gave a go at fighting Amashilama just now. Seems neither of us can beat the other.,Je viens de tenter un combat contre Amashilama. Il semblerait qu'aucun de nous deux ne peut vaincre l'autre.,"Ich habe soeben versucht, gegen Amashilama zu kämpfen. Es scheint, dass keiner von uns den anderen besiegen kann.","Ho appena provato a sconfiggere Amashilama. A quanto pare, nessuno dei due è in grado di prevalere sull'altro.",Tentei combater Amashilama agora. Parece que nenhum de nós pode vencer o outro.,Recién intenté luchar contra Amashilama. Parece que ninguna de las dos puede vencer a la otra.,"Я только что попытался сразиться с Амашиламой. Похоже, наши силы равны.","丁度アマシラーマと戦ったところよ。
でも決着をつけられなかった。",我刚才和阿玛希拉玛打了一番，结果打得难解难分，好像谁也赢不了谁。
DLG_ORACLETERMINAL2_2,She said something about a ... Suna?,Elle a dit quelque chose à propos de... Suna ?,Sie sagte etwas von einem ... Suna?,Ha detto qualcosa a proposito di un… Suna?,Ela disse algo sobre um... Suna?,Dijo algo sobre una... ¿suna?,Она говорила что-нибудь о некой... Суне?,"そういえばあいつが何か言ってたわ…
スーナだったかしら？",她提到了什么……休纳。
DLG_ORACLETERMINAL2_3,Siuna. This is troubling.,Siuna. C'est inquiétant.,Siuna. Das ist beunruhigend.,Siuna. È molto preoccupante.,Siuna. Isso é problemático.,Siuna. Esto es peligroso.,Сиуне. Это беспокоит.,シウナです。それは非常に危険です。,休纳，这就麻烦了。
DLG_ORACLETERMINAL2_5,"The Siuna are powerful cache of weapons. In the past, she was obsessed with them.","Les Siuna sont de puissantes caches d'armes. Dans le passé, elle avait une obsession pour eux.",Die Siuna sind ein mächtiges Waffenarsenal. In der Vergangenheit war sie besessen von ihnen.,"I Siuna sono dei potenti arsenali. In passato, ne divenne ossessionata.","A Siuna é uma reserva de armas poderosas. No passado, ela era obcecada com isso.","Las siunas son provisiones de armas muy poderosas. En el pasado, ella estaba obsesionada con estas armas.",Сиуны были схроном могущественного оружия. В прошлом она была ими просто одержима.,"シウナは巨大な力を持つ
隠された兵器です。
アマシラーマは過去にもそれらに
対して執着を持っていました。",休纳可供武器附身，十分强大，阿玛希拉玛从前就一心希望拥有。
DLG_ORACLETERMINAL2_16,Normally each Arm was under the control of a Wielder.,"Normalement, chaque Arme était sous le contrôle d'un Héraut.",Normalerweise war jede Waffe unter der Kontrolle eines Trägers.,Normalmente ogni Braccio era sotto il controllo di un Portatore.,"Normalmente, cada Arma estava sob o controle de um Portador.","Por lo general, cada brazo estaba bajo el control de un canalizador.",Обычно Руки контролировались Владельцами.,"アームは普段、行使者によって
コントロールされます。",通常来说，每件神器均由一位持者操持。
DLG_ORACLETERMINAL2_17,"Siuna, on the other hand, were powerful corporeal forms that made Wielders redundant.","Les Siuna, en revanche, étaient de puissantes formes corporelles qui rendaient les Hérauts désuets.","Siuna hingegen waren mächtige körperliche Formen, die Trägerinnen überflüssig machten.","I Siuna, d'altro canto, erano potenti forme corporee che avevano reso i Portatori ridondanti.","Siuna, entretanto, era um conjunto de formas corpóreas poderosas que tornava os Portadores redundantes.","Las siunas, en cambio, tienen una forma corpórea que elimina la necesidad de contar con canalizadores.","Сиуны же, с другой стороны, были могущественными телесными формами, которые сделали Владельцев попросту ненужными.","しかしシウナがあれば話は別です。
それ自体が巨大な力を持つ肉体で
あり、行使者によるコントロールを
必要としなくなります。",可是，出现休纳这种肉体形态之后，武器就不需要持者了。
DLG_ORACLETERMINAL2_4,"So, if she gets a Siuna, can I have my old body back?","Donc, si elle obtient un Siuna, je peux reprendre mon corps ?","Wenn sie also eine Siuna bekommt, kann ich dann meine alte wieder haben?","Quindi, se lei riuscisse a ottenere un Siuna, io potrei riavere indietro il mio vecchio corpo?","Então, se eu pegar uma Siuna, posso ter meu velho corpo de volta?","Entonces, si ella consigue una siuna, ¿puedo recuperar mi cuerpo?","То есть, если она достанет Сиуну, я смогу вернуть свое тело?","もしあいつがシウナを手に入れたら、
私の身体は戻ってくるかしら？",那，她如果上了休纳的身，我是不是就能回到自己的体内了？
DLG_ORACLETERMINAL2_7,It is too dangerous. Most of the Siuna were sealed in A'ansur - our mother world.,"C'est beaucoup trop dangereux. La plupart des Siuna ont été scellés dans l'A'ansur, notre monde d'origine.",Es ist zu gefährlich. Die meisten Siuna wurden in A’ansur – unserer Mutterwelt – versiegelt.,È troppo pericoloso. La maggior parte dei Siuna furono isolati ad A'ansur - il nostro mondo madre.,É perigoso demais. A maior parte da Siuna foi selada em A'ansur - nosso mundo de origem.,"Es muy peligroso. La mayoría de las siunas quedaron prisioneras en A'ansur, nuestro mundo madre.",Это слишком опасно. Большая часть Сиун была запечатала в А'ансуре — матери всех миров.,"それは危険過ぎます。
シウナのほとんどは、母なる世界
アンスルに封印されました。",太危险了，多数休纳均封在了我们的母界阿安苏尔。
DLG_ORACLETERMINAL2_28,"But once she had them, her intention was use them to destroy it.","Quand elle les a eus, son intention était de les utiliser pour le détruire.","Aber sobald sie sie hatte, war es ihre Absicht, sie zu benutzen, um sie zu zerstören.","Ma dopo essersene appropriata, aveva intenzione di usarli per distruggerlo.","Mas se conseguir, ela pretende usá-las para destruí-lo.","Pero una vez que las consiga, su intención será utilizarlas para destruirlo.","Как только она получит к ним доступ, она захочет уничтожить тот мир.","もし彼女がそれらを手に入れれば、
どのように使うかは明らかです。
アンスルを破壊することでしょう。",她此前表示，拥有了休纳之后，就会摧毁母界。
DLG_ORACLETERMINAL2_29,"She believed this would ""free"" our world.",Elle pensait qu'elle « libérerait » ainsi notre monde.,"Sie glaubte, dies würde unsere Welt „befreien“.","Credeva che così facendo avrebbe ""liberato"" il nostro mondo.","Ela acredita que isso ""libertaria"" o nosso mundo.","Ella cree que esto ""liberará"" nuestro mundo.","Она верила, что так ""освободит"" наш мир.","そうすることでこの世界に”自由”が
もたらされると彼女は信じています。",她觉得这样可以“解放”我们的世界。
DLG_ORACLETERMINAL2_8,Is she wrong?,Avait-elle tort ?,Hat sie sich geirrt?,Sbagliava?,E ela está errada?,¿Y se equivoca?,Она неправа?,"彼女は考え方を
間違えてるってこと？",她的想法不对吗？
DLG_ORACLETERMINAL2_9,Suffice it to say destroying A'ansur would mean the destruction of this world and many others.,Inutile de mentionner que la destruction d'A'ansur entraînerait l'anéantissement de ce monde et bien d'autres encore.,"Es genügt zu sagen, dass die Zerstörung von A’ansur die Zerstörung dieser und vieler anderer Welten bedeuten würde.",Ti basti sapere che distruggere A'ansur significherebbe la fine di questo mondo e di molti altri.,Basta dizer que a destruição de A'ansur significaria a destruição deste e de muitos outros mundos.,De más está decir que la destrucción de A'ansur conllevaría la destrucción de este mundo y muchos otros.,"Достаточно ли того факта, что уничтожение А'ансура повлечет за собой гибель этого и многих других миров?","アンスルを破壊することは、
この世界や他の多くの世界を
破壊することと同じです。",可以这样说，摧毁阿安苏尔，就等于摧毁这个世界以及其他众多世界。
DLG_ORACLETERMINAL2_10,"If the Siuna are so dangerous, why even have them?","Si les Siuna sont si dangereux, pourquoi les a-t-on seulement créés ?","Wenn die Siuna so gefährlich sind, warum gibt es sie dann überhaupt?","Se i Siuna sono così pericolosi, perché crearli?","Se Siuna é tão perigosa, por que elas existem?","Si las siunas son tan peligrosas, ¿por qué existen?","Если Сиуны настолько опасны, зачем вообще их держать?","シウナがそんなに危険なモノなら、
なぜそのまま残しているの？",既然休纳这么危险，为什么还要留着？
DLG_ORACLETERMINAL2_30,They were a contingency plan that was never needed.,Ils formaient un plan alternatif dont on n'a jamais eu besoin.,"Sie waren ein Notfallplan, der nie gebraucht wurde.",Era un piano di riserva che non è mai servito.,Elas eram um plano de contingência que nunca foi necessário.,Eran parte de un plan de contingencia que nunca se necesitó.,"Они были аварийным планом, который так и не пришел в исполнение.","シウナは不測の事態を考えて
準備されたもので、実戦では
必要とされませんでした。",因为休纳原本是用来应急的东西，只是始终没有用上。
DLG_ORACLETERMINAL2_31,"The cache was meant to be destroyed, but this did not happen.","La cache devait être détruite, mais ça n'est pas arrivé.","Das Arsenal sollte zerstört werden, aber das ist nicht geschehen.","L'arsenale doveva essere distrutto, ma ciò non è mai avvenuto.","A reserva deveria ter sido destruída, mas isso não aconteceu.","Se suponía que el depósito debía destruise, pero eso nunca sucedió.","Запасы должны были уничтожить, но этого не случилось.","本来は隠し場所とともに
破壊されるはずでした。しかし、
そのようになりませんでした。",那些武器容器本应销毁，可是此事并未发生。
DLG_ORACLETERMINAL2_15,Let me guess - you want me to find it and finish the job?,Laisse-moi deviner : tu veux que je la retrouve et que je finisse le travail ?,"Lass mich raten – du willst, dass ich es finde und den Job beende?",Fammi indovinare - vuoi che lo trovi io e finisca il lavoro?,Deixe-me adivinhar - você quer que eu a encontre e termine o trabalho?,Déjame adivinar: me pedirás que vaya y lo destruya de una vez por todas.,"Дай угадаю — ты хочешь, чтобы я нашла их и закончила не начатое?","ということは、私がシウナを見つけて
その後始末をして欲しいってこと？",那我猜，你想让我找到休纳，然后完成这项任务？
DLG_ORACLETERMINAL2_22,"I have a conundrum: If I tell you where the Siuna are, how do I know you won't take them for yourself?","Je suis devant un dilemme... Si je te dis où sont les Siuna, comment puis-je savoir que tu ne les prendras pas pour toi ?","Ich habe ein Dilemma: Wenn ich dir sage, wo die Siuna sind, woher weiß ich dann, dass du sie nicht für dich selbst nimmst?","Ho un dilemma: se ti dico dove sono i Siuna, come faccio a sapere che non te ne impossesserai?","É um dilema: se eu lhe disser onde está Siuna, como vou saber que você não vai pegá-la para si mesma?","Es una cuestión paradójica: si te digo dónde están las siunas, ¿cómo puedo estar segura de que no te las quedarás para ti?","У меня тут дилемма: если я раскрою тебе местоположение Сиун, то где гарантия, что ты не захочешь забрать их себе?","私にとって複雑で難解な問題です。
もしシウナのある場所を教えれば、
あなたが自分の私利私欲のために
それを利用しないとも限らない。",我现在进退两难，因为假设我和你说了休纳的所在，我又怎么知道你会不会将其据为己有？
DLG_ORACLETERMINAL2_23,"And if I don't tell you, who will stop Amashilama?","Et si je ne te le dis pas, qui pourra arrêter Amashilama ?","Und wenn ich es dir nicht sage, wer wird dann Amashilama aufhalten?","D'altro canto, se non ti dicessi niente, chi fermerebbe Amashilama?","Mas se eu não disser, quem impedirá Amashilama?","Y si no te lo digo, ¿quién detendrá a Amashilama?","А если я промолчу, то кто же тогда остановит Амашиламу?","しかしあなた以外に、アマシラーマを
止める者がいないのも事実です。",假设我不告诉你，谁又可以去阻止阿玛希拉玛？
DLG_ORACLETERMINAL2_21,All I want is to get the hell out of here.,"Moi, tout ce que je veux, c'est foutre le camp d'ici.","Alles, was ich will, ist, von hier zu verschwinden.",Io voglio solo andarmene da questo dannato posto.,Eu só quero dar o fora daqui.,Lo único que quiero es irme de este lugar.,Я просто хочу свалить отсюда.,私はこの世界を抜け出したいだけよ。,我的目的很简单，只想离开这个地方。
DLG_ORACLETERMINAL2_20,I shall compromise by giving you the location of just one of the Siuna.,Je trouverai un compromis en t'indiquant l'emplacement d'un seul des Siuna.,"Ich werde einen Kompromiss eingehen, indem ich dir den Standort von nur einem der Siuna gebe.",Mi sbilancerò rivelandoti la posizione di un solo Siuna.,Vou lhe dar a localização de apenas uma das Siuna.,Tendré que ceder y darte la ubicación de una sola de las siunas.,Я пойду сама с собой на компромисс и дам тебе координаты лишь одной Сиуны.,"致し方ありません。
シウナの１つが隠されている場所を
教えましょう。",我可以折中，只告诉你一个休纳的方位。
DLG_ORACLETERMINAL2_24,"If you use it to destroy Amashilama, all the better.","Si tu l'utilises pour détruire Amashilama, alors tant mieux.","Wenn du sie benutzt, um Amashilama zu zerstören, umso besser.","Se lo userai per distruggere Amashilama, tanto meglio.","Se você a usar para destruir Amashilama, ótimo.","Si la utilizas para destruir a Amashilama, mejor.","Если ты используешь ее для уничтожения Амашиламы, тем лучше.","アマシラーマの破壊に役立つのなら
良しとしましょう。",如果你能用它消灭阿玛希拉玛，则万事大吉。
DLG_ORACLETERMINAL2_25,"If not, nothing will have changed between us.","Sinon, rien n'aura changé entre nous.","Wenn nicht, hat sich zwischen uns nichts geändert.","In caso contrario, nulla sarà cambiato tra noi.","Se não, nada muda entre nós.","Si no, nada habrá cambiado entre nosotras.","Ежели нет, то наши отношения не пострадают.","そうしなければ我々は
何もできないままです。",如果未能消灭，你我的关系不会发生丝毫改变。
DLG_ORACLETERMINAL2_26,Thank you?,Euh... Merci ?,Danke.,Grazie...?,Obrigada?,Eh... ¿gracias?,Спасибо?..,お礼は言っておくべきかしら？,那我是不是应该谢谢你？
DLG_ORACLETERMINAL2_27,"You may find it on your map at sector 38, 16.","Tu le trouveras sur ta carte au secteur 38, 16.","Du findest sie auf deiner Karte in Sektor 38, 16.","La troverai sulla tua mappa nel settore 38, 16.","Está marcado no seu mapa, setor 38, 16.","Encontrarás el marcador en tu mapa. Sector 38,16.","Ты найдешь ее на твоей карте в секторе 38, 16.","あなたの地図のセクター３０，１６で
おそらく見つけられるでしょう。","那个地方位于你地图的30,16区。"
DLG_ORACLETERMINAL3_2,"Wielder, it is I, the Lamassu.","Héraldesse. C'est moi, le Lamassu.","Träger, ich bin es, der Lamassu.","Portatore, sono io, il Lamassu.","Portadora. Sou eu, Lamassu.","Canalizadora, soy yo, la Lamassu.","Владелица. Это я, Ламассу.","行使者よ、私です。
ラマッスです。",持者，是我，拉玛苏。
DLG_ORACLETERMINAL3_4,I haven't located Amashilama yet.,Je n'ai pas encore localisé Amashilama.,Ich habe Amashilama noch nicht gefunden.,Non ho ancora localizzato Amashilama.,Eu ainda não localizei Amashilama.,Todavía no encontré a Amashilama.,Я до сих пор не нашел Амашиламу.,"アマシラーマはまだ
見つけ出せていないわ。",我还没找到阿玛希拉玛。
DLG_ORACLETERMINAL3_6,"Nevertheless, I feel I am forced to trust you.","Néanmoins, je me vois contraint de te faire confiance.","Trotzdem sehe ich mich gezwungen, dir zu vertrauen.","Ciò nonostante, sento di essere costretto a fidarmi di te.","Todavia, me sinto obrigado a confiar em você.","Aun así, me veo obligada a confiar en ti.","Тем не менее, мне приходится тебе доверять.","私はどうやらあなたのことを
信用せざるを得ないようです。",可是，我感觉自己不得不信任你。
DLG_ORACLETERMINAL3_13,In the chamber to the right is the Lost Siuna.,Dans la chambre à droite se trouve le Siuna Perdu.,In der Kammer auf der rechten Seite befindet sich die Verlorene Siuna.,Nella stanza alla tua destra c'è il Siuna Perduto.,A Siuna Perdida está na câmara à direita.,La Siuna Perdida se encuentra en la sala que está a tu derecha.,В комнате справа от тебя находится Потерянная Сиуна.,"ここから右側の広間にあるのが
他とは離れされたシウナです。",失落的休纳就在右边的大厅。
DLG_ORACLETERMINAL3_20,It is the only one of its kind not locked away upstream.,C'est le seul de son type qui n'est pas verrouillé en amont.,"Es ist das einzige seiner Art, das nicht stromaufwärts weggesperrt ist.",È l'unico del suo genere a non essere bloccato a monte.,É a única de sua espécie que não foi selada no fluxo superior.,Es la única de su tipo que no está sellada contra la corriente.,"Она — единственная в своем роде, не спрятанная вверх по течению.","アップストリームへと
封じられていない
唯一のシウナになります。",只有这一个没有锁进上游。
DLG_ORACLETERMINAL3_21,"If you can find a way inside, it will help you defeat Amashilama.","Si tu arrives à entrer, je t'aiderai à vaincre Amashilama.","Wenn du einen Weg hinein finden kannst, wird es dir helfen, Amashilama zu besiegen.","Se troverai un modo per entrarci, ti aiuterà a sconfiggere Amashilama.","Se você conseguir entrar, ela vai ajudá-la a derrotar Amashilama.","Si encuentras la manera de entrar, te ayudará a derrotar a Amashilama.","Если найдешь, как пробраться внутрь, она поможет тебе победить Амашиламу.","中へ入る道を見つけ出せば
アマシラーマに勝つために
前進することができるでしょう。",如果你有办法进去，拿到了它，就更有可能击败阿玛希拉玛。
DLG_RUSSIANSURVIVOR_0,С меня хватит. Я больше не могу этого выносить.,С меня хватит. Я больше не могу этого выносить.,С меня хватит. Я больше не могу этого выносить.,С меня хватит. Я больше не могу этого выносить.,С меня хватит. Я больше не могу этого выносить.,С меня хватит. Я больше не могу этого выносить.,S menya hvatit. Ya bolshe ne mogu etogo vynosit.,С меня хватит. Я больше не могу этого выносить.,С меня хватит. Я больше не могу этого выносить.（俄语）
DLG_RUSSIANSURVIVOR1_1,"Sorry, do you speak English?","Euh, en français ?","Entschuldige, sprichst du Englisch?","Scusa, parli la mia lingua?","Desculpe, você fala Inglês?","Lo siento, no entendí nada.","Прости, ты говоришь по-английски?",ごめんなさい、英語は話せる？,不好意思，你说的什么？
